age,workclass,education_num,marital_status,occupation,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
19, Private,9, Never-married,9, Black, Female,0,0,40,1,0
45, Self-emp-inc,10, Married-civ-spouse,11, White, Male,0,0,55,1,1
60, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,1
44, Self-emp-not-inc,9, Married-civ-spouse,6, White, Female,0,0,40,1,1
40, Private,11, Married-civ-spouse,9, Asian-Pac-Islander, Male,0,0,40,1,1
30, Private,9, Married-civ-spouse,1, White, Female,0,0,40,1,0
38, Private,10, Married-civ-spouse,7, Black, Male,0,0,50,1,0
23, Private,9, Married-civ-spouse,7, White, Male,0,0,60,1,0
44, Private,12, Never-married,8, White, Male,0,0,40,1,0
54, Local-gov,9, Married-civ-spouse,7, Black, Male,0,0,40,1,0
32, Private,13, Married-civ-spouse,3, White, Male,0,0,50,1,0
50, Private,2, Married-spouse-absent,11, White, Male,0,0,40,1,0
24, Private,13, Never-married,10, White, Female,0,0,20,1,0
37, Private,9, Married-civ-spouse,5, White, Female,0,0,60,1,0
52, Private,9, Divorced,7, White, Male,0,0,40,1,0
38, Private,10, Married-civ-spouse,7, White, Male,0,0,40,1,0
49, Private,14, Married-civ-spouse,1, White, Male,0,1977,45,1,1
30, Private,13, Married-civ-spouse,10, White, Female,0,0,16,1,1
60, Private,10, Never-married,3, White, Male,0,0,40,1,1
35, Private,9, Never-married,11, White, Male,0,0,40,1,0
30, Private,9, Never-married,7, White, Male,0,0,60,1,0
67, Private,11, Divorced,4, White, Female,0,0,24,1,0
46, Private,13, Never-married,11, White, Female,0,0,40,1,0
17, Private,5, Never-married,4, White, Male,0,0,6,1,0
22, Private,10, Never-married,2, White, Male,0,0,30,1,0
27, Private,6, Never-married,4, White, Male,0,0,40,1,0
23, Private,9, Never-married,4, White, Female,0,0,35,1,0
33, Private,12, Married-civ-spouse,11, White, Male,0,0,45,21,0
43, Self-emp-not-inc,10, Married-civ-spouse,11, White, Male,0,0,20,1,0
28, State-gov,13, Never-married,3, White, Male,0,0,20,1,0
41, Private,9, Married-spouse-absent,11, White, Female,0,0,40,1,0
25, Private,10, Married-spouse-absent,5, Black, Female,0,0,20,1,0
59, Local-gov,9, Married-civ-spouse,7, White, Male,0,0,45,1,0
45, Local-gov,13, Divorced,3, White, Female,0,0,40,1,0
38, Private,13, Married-civ-spouse,6, White, Male,15024,0,60,1,1
40, Private,9, Never-married,4, White, Female,0,0,35,1,0
46, Federal-gov,9, Divorced,5, White, Male,0,0,40,1,0
35, Private,12, Never-married,1, White, Female,0,0,60,1,0
34, Private,9, Divorced,3, White, Female,0,0,25,1,0
33, Private,13, Never-married,11, White, Male,0,0,20,1,0
41, Private,9, Divorced,5, White, Female,0,0,36,1,0
20, Private,10, Never-married,9, White, Male,0,0,40,1,0
23, Private,3, Never-married,4, White, Male,0,0,40,23,0
26, Private,10, Never-married,3, White, Female,0,0,35,1,0
23, Local-gov,9, Never-married,8, White, Male,0,0,40,13,0
62, Local-gov,9, Married-civ-spouse,7, White, Male,0,0,40,1,0
52, Private,10, Married-civ-spouse,5, White, Male,0,0,40,1,0
58, Private,10, Divorced,4, White, Female,0,0,42,24,0
25, Private,13, Never-married,6, White, Female,0,0,40,1,0
24, Private,13, Never-married,1, Black, Male,0,0,40,1,0
19, Private,10, Never-married,12, White, Male,0,0,8,1,0
43, Private,10, Married-civ-spouse,1, White, Male,0,0,40,1,0
47, Local-gov,9, Separated,5, Black, Female,0,0,40,1,0
39, Private,9, Divorced,4, White, Female,0,0,40,1,0
49, Private,11, Married-spouse-absent,2, White, Male,0,1380,42,1,0
32, Private,11, Never-married,11, White, Male,0,0,45,1,0
34, Private,10, Married-civ-spouse,3, White, Male,0,0,50,1,1
28, Private,9, Divorced,11, White, Male,0,0,45,1,0
25, Private,10, Never-married,5, Amer-Indian-Eskimo, Female,0,0,20,1,0
34, Private,13, Married-civ-spouse,3, White, Male,0,0,50,1,1
38, Self-emp-inc,13, Married-civ-spouse,1, White, Male,15024,0,80,1,1
50, Private,9, Married-civ-spouse,1, White, Male,7688,0,50,1,1
24, Local-gov,10, Divorced,2, Black, Male,0,0,50,1,0
37, Local-gov,10, Married-civ-spouse,10, White, Male,0,0,45,1,1
44, Private,10, Divorced,9, White, Male,0,0,58,1,1
28, Private,10, Married-civ-spouse,6, White, Female,0,0,40,1,0
42, Private,13, Married-civ-spouse,1, White, Male,0,0,40,1,1
74, Private,10, Divorced,5, White, Female,0,0,9,1,0
38, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,50,1,0
44, Self-emp-not-inc,14, Married-civ-spouse,3, White, Male,0,0,40,1,0
44, Private,7, Divorced,9, Other, Female,0,0,46,6,0
26, Private,9, Never-married,9, White, Male,0,0,40,1,0
36, Private,9, Married-civ-spouse,4, Black, Male,0,0,40,1,0
41, Private,12, Married-civ-spouse,1, White, Female,0,0,50,1,1
67, Private,15, Married-civ-spouse,3, White, Male,20051,0,48,1,1
39, Local-gov,8, Married-civ-spouse,10, White, Male,0,0,50,1,0
57, Private,2, Widowed,14, Black, Female,0,0,30,1,0
29, Private,11, Separated,11, White, Male,0,0,40,1,0
31, Self-emp-inc,13, Never-married,8, White, Female,0,0,45,1,0
44, Private,10, Married-civ-spouse,7, White, Male,0,0,40,1,0
29, Private,16, Never-married,3, White, Male,0,0,40,1,0
30, Private,10, Never-married,2, White, Female,0,0,40,1,0
27, Private,9, Never-married,7, White, Male,0,0,40,1,0
27, Private,10, Married-civ-spouse,6, White, Male,0,0,50,1,0
32, Private,9, Never-married,2, White, Female,0,0,45,1,0
58, Private,6, Married-civ-spouse,4, White, Female,0,0,8,1,0
35, Local-gov,10, Married-civ-spouse,12, White, Male,0,0,40,1,0
21, Private,9, Never-married,2, White, Male,0,0,36,1,0
28, Private,10, Never-married,11, White, Male,0,0,40,1,0
46, Self-emp-not-inc,10, Divorced,1, White, Male,0,0,50,1,0
36, Self-emp-not-inc,9, Separated,4, White, Female,0,0,40,1,0
72, Private,7, Widowed,5, White, Female,0,0,40,1,0
35, Private,9, Married-civ-spouse,9, Black, Female,0,0,40,1,0
33, Federal-gov,11, Divorced,11, Black, Female,0,0,40,1,1
69, Private,7, Never-married,9, White, Female,0,0,40,1,0
35, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
34, Private,9, Married-civ-spouse,10, White, Female,0,0,32,1,0
30, Private,7, Married-civ-spouse,4, White, Male,0,0,40,5,0
28, Private,13, Never-married,7, White, Male,0,0,55,1,0
54, Private,13, Married-civ-spouse,6, White, Male,0,0,35,1,1
47, Private,10, Married-civ-spouse,3, White, Male,0,0,50,1,1
24, Private,9, Never-married,2, Black, Female,0,0,40,1,0
52, Self-emp-not-inc,13, Married-civ-spouse,3, White, Male,0,0,60,1,1
20, Private,9, Never-married,2, Amer-Indian-Eskimo, Male,0,0,48,1,0
43, Self-emp-inc,14, Married-civ-spouse,1, White, Male,5013,0,45,1,0
45, Private,4, Separated,4, White, Female,0,0,40,5,0
29, Self-emp-not-inc,9, Separated,11, White, Male,0,0,35,1,0
47, Private,14, Divorced,1, White, Male,0,0,42,1,0
24, Private,9, Never-married,11, White, Male,0,0,40,1,0
51, Private,9, Married-civ-spouse,3, White, Male,0,0,40,1,0
17, Private,7, Never-married,6, White, Male,0,0,12,1,0
37, Private,11, Married-civ-spouse,11, White, Male,0,1977,40,1,1
27, Private,16, Never-married,3, White, Female,0,0,70,1,0
29, Private,13, Married-civ-spouse,1, White, Male,0,0,40,1,1
36, Self-emp-not-inc,12, Divorced,6, White, Female,0,0,35,1,0
58, Local-gov,13, Never-married,3, White, Female,0,0,40,1,0
26, Self-emp-not-inc,10, Married-civ-spouse,11, White, Male,0,0,45,1,0
57, Private,9, Married-civ-spouse,6, White, Male,0,0,40,1,1
59, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
27, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
31, Self-emp-not-inc,13, Never-married,10, White, Male,0,0,40,1,0
21, Private,10, Never-married,6, White, Female,0,0,24,1,0
29, Private,10, Never-married,5, White, Male,0,0,60,1,0
18, Private,7, Never-married,4, White, Male,0,0,40,1,0
52, Private,6, Married-civ-spouse,11, White, Male,0,1887,47,1,1
57, Self-emp-inc,13, Divorced,3, White, Male,0,0,80,1,0
60, Private,4, Never-married,7, White, Male,0,0,48,1,1
31, Private,13, Married-civ-spouse,3, White, Male,7688,0,40,9,1
23, Private,13, Never-married,5, White, Female,0,0,40,1,0
27, Private,9, Never-married,6, White, Male,0,0,40,1,0
42, Self-emp-not-inc,15, Married-civ-spouse,3, White, Male,0,1902,50,1,1
25, Private,10, Never-married,10, White, Male,2174,0,40,1,0
49, Private,13, Never-married,3, White, Female,0,0,45,1,0
32, Private,13, Never-married,10, White, Male,0,0,40,1,0
19, Private,10, Never-married,5, White, Male,0,0,28,1,0
60, Private,4, Divorced,4, White, Female,0,0,40,1,0
42, Local-gov,5, Married-civ-spouse,4, White, Male,0,0,40,1,0
35, Self-emp-not-inc,12, Never-married,8, White, Male,0,0,40,1,0
48, Private,9, Never-married,5, Black, Female,0,0,37,1,0
51, Private,14, Married-civ-spouse,11, White, Male,0,0,40,1,1
29, Private,9, Never-married,11, Amer-Indian-Eskimo, Male,0,0,40,1,0
36, Local-gov,9, Separated,1, Black, Male,0,0,40,1,0
17, Private,6, Never-married,4, White, Female,0,0,21,1,0
52, Private,14, Divorced,3, White, Female,6849,0,60,1,0
24, Private,9, Never-married,11, White, Male,0,0,40,1,0
24, Private,9, Married-civ-spouse,2, White, Male,0,0,50,1,0
26, Local-gov,13, Never-married,3, White, Male,1055,0,40,1,0
27, Private,13, Never-married,4, White, Female,0,0,20,1,0
39, Private,9, Never-married,2, White, Male,0,0,60,1,0
30, Private,9, Married-civ-spouse,7, Black, Male,0,0,45,1,0
50, Self-emp-not-inc,9, Married-civ-spouse,1, White, Male,0,0,32,1,0
52, Self-emp-inc,13, Married-civ-spouse,6, White, Male,0,0,55,1,0
46, Private,15, Married-civ-spouse,3, White, Male,15024,0,45,1,1
23, Private,13, Never-married,6, White, Female,0,0,20,1,0
45, Private,7, Widowed,4, Black, Female,0,0,20,1,0
65, Private,5, Widowed,14, Black, Female,0,0,24,1,0
29, Private,11, Married-civ-spouse,7, White, Male,0,0,55,1,0
47, Private,5, Married-spouse-absent,2, White, Male,0,0,40,23,0
30, Private,9, Never-married,8, Black, Male,0,0,60,1,0
34, Private,9, Married-civ-spouse,6, White, Male,0,0,45,1,1
38, Self-emp-not-inc,9, Married-civ-spouse,6, White, Male,0,0,64,1,0
33, Private,10, Married-civ-spouse,1, White, Male,0,0,40,1,1
49, Private,13, Married-civ-spouse,6, White, Male,0,0,26,1,1
47, Self-emp-not-inc,10, Never-married,4, Black, Female,0,0,40,1,0
49, Local-gov,6, Separated,4, Black, Female,0,0,40,1,0
43, Private,10, Married-civ-spouse,11, White, Male,15024,0,60,1,1
30, Private,13, Married-civ-spouse,5, Black, Female,0,0,40,1,1
58, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,60,1,0
19, Private,9, Never-married,4, White, Female,0,0,14,1,0
21, Private,13, Never-married,2, White, Male,0,0,40,1,0
33, Private,13, Married-civ-spouse,1, White, Male,15024,0,60,1,1
47, Self-emp-inc,3, Married-civ-spouse,7, White, Male,0,0,50,2,0
52, Self-emp-not-inc,16, Married-civ-spouse,3, White, Male,0,0,60,1,1
26, Private,9, Divorced,11, White, Male,0,0,55,1,0
60, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
21, Private,10, Never-married,2, White, Male,0,0,40,1,0
36, Private,10, Married-civ-spouse,6, White, Male,5178,0,50,1,1
31, Private,10, Married-civ-spouse,11, White, Male,0,0,45,1,0
50, Self-emp-inc,16, Separated,3, White, Male,0,0,40,1,1
31, Local-gov,9, Divorced,5, White, Female,0,0,40,1,0
71, Private,9, Married-civ-spouse,11, White, Male,0,0,15,1,0
30, State-gov,13, Married-civ-spouse,10, White, Male,0,0,40,1,1
20, Private,10, Never-married,4, White, Male,0,0,20,1,0
24, Private,9, Never-married,1, White, Male,4101,0,50,1,0
35, Private,16, Married-civ-spouse,3, Asian-Pac-Islander, Male,0,0,40,19,1
38, State-gov,10, Separated,1, White, Female,0,0,45,1,0
27, Private,9, Never-married,9, White, Female,0,0,32,1,0
29, State-gov,10, Never-married,5, Asian-Pac-Islander, Female,0,0,40,12,0
34, Private,9, Married-civ-spouse,11, White, Male,0,0,45,1,0
44, Private,4, Married-civ-spouse,11, White, Male,0,0,35,1,0
43, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,1
44, Self-emp-not-inc,8, Married-civ-spouse,2, Black, Male,0,0,40,1,1
35, Private,14, Never-married,6, White, Male,0,0,60,1,0
27, Private,10, Never-married,3, White, Male,0,0,40,1,0
43, Local-gov,14, Never-married,3, White, Male,0,0,38,1,0
20, Private,10, Never-married,6, White, Female,0,0,25,1,0
42, Private,12, Divorced,3, White, Female,8614,0,40,1,1
27, State-gov,10, Married-civ-spouse,7, White, Male,3411,0,40,1,0
42, Private,9, Married-civ-spouse,11, Black, Male,0,0,40,1,1
24, Private,5, Never-married,9, White, Male,0,1721,40,1,0
48, Federal-gov,10, Divorced,1, White, Male,0,0,40,1,0
17, Self-emp-not-inc,7, Never-married,8, White, Male,0,0,10,1,0
33, Private,13, Married-civ-spouse,1, White, Male,0,0,40,1,1
50, Self-emp-inc,9, Married-civ-spouse,6, White, Male,0,0,50,1,1
22, Private,9, Never-married,6, White, Female,2597,0,40,1,0
17, Private,8, Never-married,4, White, Male,0,0,16,1,0
32, Private,10, Married-civ-spouse,5, White, Male,0,0,40,5,0
31, Private,9, Never-married,11, White, Male,0,0,45,1,0
58, Self-emp-not-inc,9, Widowed,1, White, Male,0,0,50,1,0
29, Local-gov,9, Never-married,12, White, Male,0,0,48,1,0
37, Private,11, Married-civ-spouse,11, White, Male,0,0,40,21,1
34, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,40,1,1
23, Local-gov,10, Separated,1, Black, Male,0,0,40,1,0
18, State-gov,7, Never-married,5, White, Female,0,0,5,1,0
34, Private,9, Divorced,1, White, Female,0,0,40,1,0
45, Local-gov,13, Married-civ-spouse,3, White, Female,0,0,55,1,0
41, Private,14, Never-married,1, White, Male,0,0,35,22,0
26, Private,9, Never-married,4, White, Male,0,0,30,1,0
54, Local-gov,10, Married-civ-spouse,8, White, Male,0,0,40,1,0
24, Private,10, Never-married,9, Black, Female,0,0,45,1,0
42, Private,10, Married-civ-spouse,3, White, Male,0,0,50,1,0
20, Private,10, Never-married,3, White, Male,0,0,20,1,0
23, State-gov,13, Never-married,10, White, Female,0,0,20,1,0
35, Private,14, Never-married,3, White, Male,0,0,60,1,1
31, Private,14, Married-civ-spouse,10, White, Male,0,1902,40,1,1
30, Private,13, Never-married,3, White, Female,0,0,40,13,0
19, Private,9, Never-married,6, White, Female,0,0,20,1,0
36, Local-gov,13, Never-married,3, White, Male,0,0,50,1,0
31, Private,13, Widowed,6, White, Female,0,1380,40,2,0
21, Private,10, Never-married,2, White, Male,0,0,30,1,0
31, Self-emp-not-inc,10, Married-civ-spouse,11, White, Male,0,0,40,1,0
46, Private,16, Divorced,3, White, Female,25236,0,65,1,1
44, Private,13, Divorced,1, White, Female,0,0,50,1,1
40, Private,8, Married-civ-spouse,4, Black, Male,0,0,40,3,0
45, Private,10, Never-married,6, Black, Male,0,0,40,1,0
60, Private,9, Married-civ-spouse,11, White, Male,0,0,35,1,0
18, Private,7, Never-married,4, White, Male,0,0,25,1,0
28, Private,13, Married-civ-spouse,3, White, Male,0,0,40,1,0
36, Private,10, Divorced,5, Black, Female,0,0,40,1,0
40, Private,11, Married-civ-spouse,10, White, Male,4386,0,40,1,0
36, Local-gov,13, Divorced,5, White, Female,0,0,35,7,0
31, Private,9, Separated,4, Black, Female,0,0,40,1,0
33, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
19, State-gov,9, Never-married,10, White, Female,0,0,40,1,0
22, Private,10, Never-married,6, White, Female,0,0,15,1,0
34, Private,13, Married-civ-spouse,1, White, Male,0,0,45,1,1
33, Private,9, Never-married,4, White, Male,0,0,40,1,0
41, Private,9, Married-civ-spouse,11, White, Male,0,2051,60,1,0
29, Private,13, Never-married,3, White, Male,4650,0,40,1,0
50, Local-gov,9, Married-civ-spouse,1, White, Male,0,0,42,1,1
42, Private,13, Married-civ-spouse,1, White, Male,7298,0,45,1,1
44, Private,9, Married-civ-spouse,6, White, Female,0,0,40,1,0
20, Private,10, Never-married,4, White, Female,0,0,20,1,0
31, Private,9, Married-civ-spouse,4, White, Male,0,0,40,5,0
23, Private,10, Never-married,4, White, Female,0,0,24,1,0
55, Private,10, Divorced,5, Asian-Pac-Islander, Female,0,0,40,1,0
26, Private,11, Married-civ-spouse,5, White, Male,0,2377,45,1,0
25, Private,11, Never-married,4, White, Female,0,0,15,1,0
35, Private,10, Married-civ-spouse,11, White, Male,2407,0,40,1,0
36, Private,10, Never-married,6, Black, Female,0,0,36,1,0
43, State-gov,13, Married-civ-spouse,3, White, Male,0,0,50,1,0
56, Private,9, Widowed,4, Black, Female,594,0,20,1,0
42, Private,13, Married-civ-spouse,10, White, Male,0,0,40,1,1
19, Private,10, Never-married,4, White, Female,0,0,25,1,0
55, Self-emp-not-inc,9, Married-civ-spouse,7, White, Male,0,0,72,1,0
42, Private,14, Never-married,1, White, Female,14084,0,50,1,1
26, Private,11, Never-married,10, White, Male,0,0,40,1,0
17, Private,8, Never-married,2, White, Male,0,0,20,1,0
42, Local-gov,13, Married-civ-spouse,3, White, Female,0,0,40,1,1
55, Private,9, Married-civ-spouse,7, White, Male,7688,0,40,1,1
32, Private,10, Never-married,5, Black, Female,0,0,40,1,0
29, Private,7, Never-married,11, Black, Male,0,0,40,20,0
46, State-gov,13, Married-civ-spouse,3, White, Male,0,0,37,1,0
29, State-gov,13, Married-civ-spouse,1, White, Male,7688,0,40,1,1
22, Private,13, Never-married,3, White, Male,0,0,20,1,0
58, Self-emp-not-inc,6, Married-civ-spouse,11, White, Male,0,0,40,1,0
23, Private,9, Never-married,7, White, Male,0,0,50,1,0
39, Private,9, Never-married,2, White, Male,0,0,40,1,0
27, Private,11, Never-married,11, White, Male,0,0,38,1,0
54, Private,9, Married-civ-spouse,7, White, Male,0,0,40,1,1
33, Local-gov,13, Never-married,3, White, Female,0,0,45,1,0
46, Federal-gov,9, Married-civ-spouse,5, White, Female,0,0,40,1,1
37, Private,9, Never-married,8, Black, Male,0,0,40,1,0
36, Private,9, Never-married,4, White, Female,0,0,18,1,0
59, Local-gov,9, Married-civ-spouse,5, White, Female,0,0,38,1,1
34, Local-gov,9, Divorced,12, White, Male,0,0,40,21,0
53, Self-emp-inc,16, Married-civ-spouse,1, White, Male,0,0,70,1,1
51, Private,13, Never-married,6, White, Male,0,0,55,1,1
32, Private,6, Separated,4, White, Female,0,0,42,1,0
31, State-gov,10, Married-spouse-absent,4, White, Male,0,0,40,1,0
22, Private,10, Married-civ-spouse,6, White, Female,0,0,30,10,0
47, Self-emp-not-inc,13, Divorced,6, White, Female,0,0,50,1,0
32, Private,9, Never-married,9, White, Male,0,0,40,1,0
26, Private,10, Never-married,8, White, Female,0,0,38,1,0
37, Private,3, Separated,8, White, Male,0,0,32,25,0
31, Private,9, Divorced,11, White, Male,0,0,55,1,0
37, Private,11, Married-civ-spouse,10, White, Female,0,0,24,1,1
55, Private,9, Never-married,6, White, Male,0,0,38,1,0
23, Local-gov,11, Divorced,10, White, Male,0,0,56,1,0
36, Private,10, Divorced,5, White, Female,0,0,40,1,0
43, Private,13, Married-civ-spouse,6, White, Male,0,0,50,1,1
54, Private,10, Never-married,10, White, Male,0,0,40,1,0
28, Private,11, Never-married,9, White, Female,0,1669,42,1,0
40, Private,11, Married-civ-spouse,1, White, Male,0,0,50,1,1
41, Self-emp-not-inc,10, Married-civ-spouse,1, White, Male,0,0,60,1,0
40, Private,13, Never-married,6, Other, Female,0,0,55,1,1
42, Private,10, Divorced,5, Black, Female,0,0,38,1,0
61, Self-emp-not-inc,9, Married-civ-spouse,8, White, Male,0,2352,50,1,0
18, Private,8, Never-married,9, White, Male,0,0,30,1,0
48, Private,11, Married-civ-spouse,10, White, Male,0,0,50,1,1
41, Self-emp-inc,13, Married-civ-spouse,10, White, Male,0,0,40,1,0
23, Private,9, Never-married,6, White, Female,2463,0,40,1,0
60, Private,9, Married-civ-spouse,7, White, Male,0,0,60,1,1
22, Private,10, Never-married,4, Black, Male,0,0,20,1,0
61, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
25, Private,9, Never-married,9, Black, Male,0,0,40,1,0
46, Private,14, Never-married,10, White, Male,0,0,35,1,1
43, Private,13, Married-civ-spouse,1, White, Male,0,1902,40,8,1
43, Private,12, Divorced,11, White, Male,0,0,40,1,0
24, Private,9, Never-married,4, Black, Male,0,1721,30,1,0
68, Self-emp-not-inc,7, Never-married,8, White, Male,0,0,20,1,0
31, Private,9, Divorced,5, White, Female,0,0,38,1,0
17, Private,7, Never-married,6, White, Female,0,0,20,1,0
32, Private,9, Married-civ-spouse,11, White, Male,5178,0,48,1,1
33, Private,13, Married-civ-spouse,3, White, Male,3103,0,47,1,1
64, Private,13, Married-civ-spouse,3, White, Male,0,0,40,1,1
20, Private,9, Never-married,7, White, Male,0,0,30,1,0
30, Private,9, Separated,4, White, Female,0,0,36,1,0
43, Private,10, Divorced,1, White, Male,0,0,45,1,0
22, Private,10, Never-married,5, White, Male,0,0,40,1,0
17, Private,6, Never-married,8, White, Male,0,0,20,1,0
47, Self-emp-not-inc,9, Married-civ-spouse,4, White, Female,0,0,75,26,0
41, Private,11, Never-married,3, White, Female,0,0,60,1,0
